OrderID,OrderDate,ProductID,CustomerID,RegionID,Quantity,SalesAmount,CostAmount,DiscountPct
10052,2026-03-06,P033,C0470,R04,3,21802.5,16366.85,0.15
10434,2026-03-06,P050,C0266,R02,5,85500.0,59152.47,0.0
10604,2026-03-06,P044,C0308,R04,2,18050.0,12489.3,0.0
10624,2026-03-06,P001,C0075,R01,4,233700.0,179849.75,0.0
10690,2026-03-06,P036,C0255,R01,2,13680.0,9903.49,0.1
10852,2026-03-06,P023,C0054,R03,2,5700.0,3473.23,0.0
11808,2026-03-06,P036,C0399,R02,3,22800.0,17262.96,0.0
12756,2026-03-06,P002,C0180,R02,1,129105.0,96608.53,0.1
13494,2026-03-06,P042,C0210,R02,3,44887.5,31006.48,0.1
13555,2026-03-06,P032,C0206,R01,6,68400.0,47690.96,0.0
13898,2026-03-06,P046,C0380,R04,3,55147.5,37974.22,0.1
14427,2026-03-06,P040,C0402,R04,4,77615.0,60557.96,0.05
14462,2026-03-06,P017,C0406,R04,2,49637.5,37792.95,0.05
14708,2026-03-06,P039,C0329,R01,4,43605.0,34070.95,0.15
14937,2026-03-06,P047,C0490,R03,1,10925.0,7555.01,0.0
10382,2026-03-07,P038,C0266,R02,5,117325.0,82167.22,0.05
12003,2026-03-07,P003,C0012,R03,4,513000.0,384199.22,0.0
13106,2026-03-07,P007,C0261,R02,4,220210.0,168081.79,0.05
13413,2026-03-07,P049,C0309,R01,1,14440.0,9796.34,0.05
13621,2026-03-07,P040,C0212,R01,6,110295.0,79592.88,0.1
13948,2026-03-07,P011,C0481,R02,4,101080.0,74005.15,0.05
14093,2026-03-07,P025,C0033,R01,4,30685.0,17415.52,0.15
14296,2026-03-07,P029,C0408,R01,1,5985.0,3136.26,0.1
14815,2026-03-07,P042,C0043,R02,4,66500.0,44119.48,0.0
11043,2026-03-08,P042,C0124,R01,1,14962.5,10263.54,0.1
12738,2026-03-08,P037,C0354,R01,5,115425.0,77878.97,0.1
12780,2026-03-08,P034,C0104,R04,4,76000.0,56696.09,0.0
13445,2026-03-08,P012,C0062,R02,6,240967.5,175090.71,0.05
14512,2026-03-08,P009,C0072,R02,2,137180.0,110635.23,0.05
14729,2026-03-08,P023,C0492,R04,4,9690.0,5497.07,0.15
10109,2026-03-09,P027,C0190,R04,2,9405.0,5445.47,0.1
10232,2026-03-09,P023,C0312,R03,3,8550.0,4808.49,0.0
10345,2026-03-09,P036,C0419,R04,1,7600.0,5832.08,0.0
10697,2026-03-09,P018,C0072,R02,1,12183.75,8667.6,0.05
11035,2026-03-09,P015,C0400,R04,1,29925.0,21059.18,0.1
11597,2026-03-09,P039,C0331,R02,3,36551.25,25451.35,0.05
11647,2026-03-09,P043,C0127,R04,2,29782.5,19694.86,0.05
11770,2026-03-09,P026,C0297,R01,4,28880.0,16882.56,0.05
12216,2026-03-09,P040,C0171,R04,5,91912.5,68249.84,0.1
12357,2026-03-09,P026,C0272,R02,3,22800.0,13819.03,0.0
12380,2026-03-09,P045,C0223,R02,3,11400.0,7955.57,0.0
12599,2026-03-09,P006,C0131,R01,1,138510.0,108141.46,0.1
13388,2026-03-09,P045,C0316,R04,3,11400.0,7274.71,0.0
14643,2026-03-09,P038,C0377,R04,1,23465.0,17085.96,0.05
14895,2026-03-09,P039,C0423,R04,6,73102.5,55668.41,0.05
10740,2026-03-10,P017,C0194,R01,4,99275.0,70890.05,0.05
12369,2026-03-10,P024,C0383,R01,2,20757.5,12258.61,0.05
14219,2026-03-10,P020,C0258,R04,4,95000.0,67751.7,0.0
14491,2026-03-10,P014,C0477,R03,4,138700.0,99055.56,0.0
14926,2026-03-10,P023,C0424,R04,2,5130.0,2881.02,0.1
14949,2026-03-10,P033,C0427,R03,3,24367.5,17831.03,0.05
10161,2026-03-11,P046,C0303,R04,1,20425.0,13376.68,0.0
10168,2026-03-11,P031,C0341,R04,3,49875.0,37402.8,0.0
10406,2026-03-11,P006,C0376,R03,4,615600.0,470750.46,0.0
11199,2026-03-11,P044,C0126,R02,5,40612.5,28522.21,0.1
11916,2026-03-11,P011,C0314,R03,1,23940.0,18424.64,0.1
12043,2026-03-11,P043,C0030,R01,4,62700.0,43066.22,0.0
13116,2026-03-11,P028,C0154,R03,6,51300.0,28689.45,0.1
13134,2026-03-11,P008,C0032,R01,1,133950.0,102015.45,0.0
13917,2026-03-11,P016,C0368,R04,3,106875.0,78715.73,0.0
10998,2026-03-12,P018,C0460,R02,2,23085.0,17057.08,0.1
11093,2026-03-12,P050,C0051,R02,1,17100.0,11245.18,0.0
11436,2026-03-12,P035,C0260,R01,6,156750.0,120233.03,0.0
12194,2026-03-12,P025,C0130,R03,2,18050.0,10599.92,0.0
12660,2026-03-12,P030,C0217,R04,1,5700.0,3294.68,0.0
13014,2026-03-12,P003,C0229,R03,1,128250.0,94927.59,0.0
13420,2026-03-12,P002,C0488,R01,1,121932.5,93626.26,0.15
13763,2026-03-12,P004,C0433,R02,2,193135.0,144861.57,0.05
14100,2026-03-12,P025,C0319,R01,2,15342.5,8204.59,0.15
10078,2026-03-13,P026,C0357,R02,3,19380.0,10837.41,0.15
10419,2026-03-13,P034,C0027,R03,2,32300.0,24851.37,0.15
10517,2026-03-13,P024,C0454,R02,2,20757.5,12629.31,0.05
10929,2026-03-13,P031,C0385,R01,6,99750.0,72375.74,0.0
11174,2026-03-13,P020,C0176,R04,6,135375.0,94522.79,0.05
11442,2026-03-13,P048,C0273,R02,4,76000.0,55034.18,0.0
11829,2026-03-13,P041,C0184,R03,2,10260.0,6442.37,0.1
12343,2026-03-13,P018,C0030,R01,5,60918.75,46011.03,0.05
12509,2026-03-13,P002,C0293,R03,1,136277.5,104152.13,0.05
13665,2026-03-13,P008,C0074,R02,6,803700.0,632003.11,0.0
13876,2026-03-13,P017,C0361,R02,1,26125.0,20171.61,0.0
14819,2026-03-13,P028,C0356,R01,1,8550.0,4839.02,0.1
14932,2026-03-13,P003,C0097,R04,6,769500.0,610116.52,0.0
10066,2026-03-14,P004,C0220,R03,1,96567.5,71865.98,0.05
10100,2026-03-14,P005,C0424,R04,1,101175.0,73107.38,0.0
10254,2026-03-14,P003,C0174,R02,1,121837.5,98199.51,0.05
10281,2026-03-14,P011,C0222,R01,2,50540.0,34582.63,0.05
10428,2026-03-14,P004,C0075,R01,2,203300.0,147748.83,0.0
10709,2026-03-14,P049,C0351,R01,3,41040.0,27599.07,0.1
10900,2026-03-14,P015,C0227,R03,2,59850.0,41790.69,0.1
11537,2026-03-14,P027,C0157,R01,2,9927.5,5181.91,0.05
11660,2026-03-14,P021,C0348,R03,1,5866.25,3069.38,0.05
11866,2026-03-14,P008,C0122,R01,7,843885.0,640336.45,0.1
11888,2026-03-14,P010,C0483,R03,1,53010.0,39195.23,0.1
11928,2026-03-14,P009,C0328,R01,1,72200.0,55135.53,0.0
12570,2026-03-14,P010,C0039,R02,1,55955.0,41347.17,0.05
12620,2026-03-14,P041,C0169,R01,2,11400.0,8097.34,0.0
13143,2026-03-14,P012,C0156,R01,1,38047.5,28032.43,0.1
13497,2026-03-14,P041,C0452,R03,2,11400.0,7749.39,0.0
14001,2026-03-14,P012,C0490,R03,8,321290.0,231623.83,0.05
14238,2026-03-14,P045,C0468,R03,4,15200.0,10627.57,0.0
14371,2026-03-14,P008,C0217,R04,5,602775.0,462601.93,0.1
14785,2026-03-14,P046,C0480,R01,1,19403.75,12974.47,0.05
10586,2026-03-15,P024,C0235,R04,2,19665.0,11821.46,0.1
10739,2026-03-15,P037,C0379,R02,1,23085.0,16740.72,0.1
11366,2026-03-15,P028,C0282,R01,3,25650.0,14756.5,0.1
11372,2026-03-15,P033,C0048,R03,6,51300.0,35662.78,0.0
11513,2026-03-15,P026,C0435,R04,6,41040.0,24054.18,0.1
12027,2026-03-15,P036,C0151,R04,5,36100.0,26031.97,0.05
12428,2026-03-15,P032,C0251,R04,3,34200.0,25910.16,0.0
14094,2026-03-15,P002,C0306,R03,2,272555.0,202184.04,0.05
14714,2026-03-15,P027,C0422,R01,3,15675.0,9641.12,0.0
11088,2026-03-16,P043,C0284,R02,3,44673.75,29407.42,0.05
14139,2026-03-16,P001,C0124,R01,1,58425.0,41376.56,0.0
10484,2026-03-17,P004,C0100,R02,2,193135.0,147878.03,0.05
11362,2026-03-17,P009,C0330,R03,4,274360.0,199282.79,0.05
11802,2026-03-17,P033,C0466,R04,3,24367.5,18226.18,0.05
12008,2026-03-17,P010,C0055,R03,1,58900.0,47044.48,0.0
12287,2026-03-17,P007,C0307,R04,6,330315.0,245075.11,0.05
13005,2026-03-17,P028,C0143,R02,4,38000.0,21999.51,0.0
13983,2026-03-17,P022,C0255,R01,2,9500.0,5504.76,0.0
14558,2026-03-17,P011,C0220,R03,2,50540.0,36325.9,0.05
10055,2026-03-18,P027,C0345,R04,1,4441.25,2476.94,0.15
11080,2026-03-18,P029,C0020,R03,2,13300.0,7339.34,0.0
12721,2026-03-18,P019,C0011,R02,3,112575.0,78442.98,0.0
13433,2026-03-18,P014,C0428,R02,2,69350.0,49201.91,0.0
14609,2026-03-18,P012,C0453,R02,4,143735.0,101878.42,0.15
14807,2026-03-18,P006,C0477,R03,3,415530.0,311884.37,0.1
10006,2026-03-19,P033,C0277,R04,2,17100.0,13122.34,0.0
10284,2026-03-19,P018,C0171,R04,4,46170.0,31513.21,0.1
11791,2026-03-19,P044,C0042,R01,2,16245.0,10747.17,0.1
13102,2026-03-19,P032,C0014,R04,3,32490.0,22944.3,0.05
13112,2026-03-19,P012,C0058,R02,2,80322.5,60793.26,0.05
13736,2026-03-19,P042,C0064,R01,1,14131.25,9814.59,0.15
10061,2026-03-20,P029,C0111,R03,2,12635.0,7406.32,0.05
10350,2026-03-20,P023,C0135,R04,5,12825.0,7710.34,0.1
11407,2026-03-20,P043,C0302,R03,3,44673.75,32097.71,0.05
11422,2026-03-20,P042,C0235,R04,2,31587.5,20628.22,0.05
11430,2026-03-20,P006,C0318,R02,1,146205.0,112761.5,0.05
12302,2026-03-20,P038,C0425,R04,2,49400.0,38558.93,0.0
14300,2026-03-20,P010,C0282,R01,1,55955.0,42963.88,0.05
14630,2026-03-20,P039,C0062,R02,5,64125.0,47130.06,0.0
14681,2026-03-20,P031,C0477,R03,1,16625.0,12881.6,0.0
14695,2026-03-20,P009,C0199,R01,1,72200.0,56041.99,0.0
11276,2026-03-21,P050,C0286,R04,3,46170.0,31929.27,0.1
12499,2026-03-21,P013,C0125,R03,6,202350.0,152805.44,0.0
13392,2026-03-21,P047,C0500,R03,4,43700.0,29598.23,0.0
13781,2026-03-21,P032,C0075,R01,4,43320.0,32839.33,0.05
10933,2026-03-22,P021,C0013,R01,3,16672.5,9968.04,0.1
11029,2026-03-22,P002,C0460,R02,3,408832.5,294828.75,0.05
11764,2026-03-22,P018,C0446,R01,1,10901.25,7858.56,0.15
12241,2026-03-22,P009,C0121,R02,11,754490.0,525107.94,0.05
12530,2026-03-22,P006,C0193,R03,2,261630.0,198950.91,0.15
12843,2026-03-22,P008,C0135,R04,1,127252.5,97890.28,0.05
13612,2026-03-22,P023,C0162,R03,3,8122.5,4928.4,0.05
13623,2026-03-22,P014,C0317,R03,6,197647.5,141205.04,0.05
14683,2026-03-22,P050,C0298,R04,2,32490.0,20516.05,0.05
10331,2026-03-23,P031,C0372,R01,6,94762.5,70777.25,0.05
10600,2026-03-23,P009,C0158,R01,2,144400.0,114171.79,0.0
10677,2026-03-23,P003,C0274,R02,3,365512.5,277231.65,0.05
12119,2026-03-23,P042,C0301,R04,2,28262.5,19583.73,0.15
12538,2026-03-23,P038,C0448,R01,1,24700.0,17865.58,0.0
13374,2026-03-23,P036,C0104,R04,3,22800.0,16724.91,0.0
14743,2026-03-23,P019,C0213,R01,2,71297.5,51984.56,0.05
10436,2026-03-24,P031,C0024,R04,1,14962.5,10872.97,0.1
12098,2026-03-24,P033,C0300,R04,2,14535.0,11107.2,0.15
12445,2026-03-24,P031,C0040,R04,1,14131.25,10688.89,0.15
12446,2026-03-24,P041,C0342,R02,3,17100.0,11558.57,0.0
12793,2026-03-24,P009,C0361,R02,1,64980.0,48700.07,0.1
13318,2026-03-24,P016,C0220,R03,2,64125.0,47774.77,0.1
13365,2026-03-24,P029,C0037,R01,1,6317.5,3673.96,0.05
11971,2026-03-25,P022,C0153,R04,2,9025.0,5601.01,0.05
12611,2026-03-25,P008,C0324,R04,1,133950.0,97190.23,0.0
13903,2026-03-25,P019,C0467,R02,1,33772.5,24604.78,0.1
11200,2026-03-26,P036,C0301,R04,5,38000.0,27488.15,0.0
11598,2026-03-26,P001,C0128,R01,1,58425.0,41562.68,0.0
12284,2026-03-26,P005,C0164,R03,6,607050.0,469082.39,0.0
12392,2026-03-26,P020,C0458,R02,9,203062.5,147461.51,0.05
12456,2026-03-26,P009,C0368,R04,2,144400.0,109944.95,0.0
10071,2026-03-27,P005,C0008,R02,3,303525.0,238953.64,0.0
10579,2026-03-27,P049,C0409,R03,2,28880.0,19175.14,0.05
11268,2026-03-27,P018,C0343,R04,2,24367.5,18091.28,0.05
11415,2026-03-27,P025,C0313,R02,3,23013.75,13573.98,0.15
11751,2026-03-27,P042,C0444,R04,5,78968.75,51659.12,0.05
12935,2026-03-27,P046,C0102,R03,1,19403.75,13038.15,0.05
13452,2026-03-27,P003,C0189,R04,1,121837.5,89794.96,0.05
13661,2026-03-27,P024,C0218,R03,4,43700.0,25186.23,0.0
13830,2026-03-27,P022,C0178,R03,2,9500.0,5729.56,0.0
13869,2026-03-27,P023,C0306,R03,3,7695.0,4496.49,0.1
14687,2026-03-27,P013,C0153,R04,3,91057.5,66430.74,0.1
10079,2026-03-28,P002,C0201,R01,1,143450.0,109981.47,0.0
10300,2026-03-28,P027,C0122,R01,7,34746.25,19281.76,0.05
10344,2026-03-28,P038,C0125,R03,3,74100.0,54828.44,0.0
10479,2026-03-28,P031,C0397,R03,1,16625.0,13090.27,0.0
10713,2026-03-28,P050,C0298,R04,1,14535.0,9464.41,0.15
11038,2026-03-28,P045,C0300,R04,1,3610.0,2483.19,0.05
11144,2026-03-28,P035,C0329,R01,3,74456.25,54443.81,0.05
11329,2026-03-28,P001,C0335,R04,4,222015.0,170236.47,0.05
11438,2026-03-28,P014,C0487,R04,1,32941.25,24447.39,0.05
11469,2026-03-28,P021,C0387,R04,3,17598.75,10387.77,0.05
11510,2026-03-28,P012,C0017,R01,2,84550.0,62292.45,0.0
11648,2026-03-28,P015,C0378,R02,2,59850.0,42768.99,0.1
11798,2026-03-28,P001,C0315,R04,6,350550.0,277644.26,0.0
11852,2026-03-28,P050,C0300,R04,5,85500.0,59792.87,0.0
12045,2026-03-28,P040,C0369,R01,6,110295.0,79458.1,0.1
12076,2026-03-28,P023,C0048,R03,4,10260.0,5810.62,0.1
12553,2026-03-28,P005,C0225,R02,7,672813.75,523418.41,0.05
12735,2026-03-28,P006,C0409,R03,5,731025.0,555138.74,0.05
12959,2026-03-28,P003,C0318,R02,4,436050.0,335140.58,0.15
13162,2026-03-28,P027,C0079,R03,1,5225.0,3145.97,0.0
13471,2026-03-28,P001,C0432,R01,4,222015.0,161893.63,0.05
13574,2026-03-28,P028,C0481,R02,4,36100.0,21234.22,0.05
14039,2026-03-28,P003,C0412,R01,5,577125.0,418026.28,0.1
14195,2026-03-28,P029,C0176,R04,6,37905.0,21974.33,0.05
14251,2026-03-28,P027,C0323,R01,3,14107.5,8624.59,0.1
14281,2026-03-28,P035,C0027,R03,1,26125.0,18683.04,0.0
14428,2026-03-28,P037,C0287,R04,1,23085.0,16710.65,0.1
14520,2026-03-28,P008,C0255,R01,3,401850.0,311349.45,0.0
14908,2026-03-28,P044,C0147,R02,1,8122.5,4938.08,0.1
10058,2026-03-29,P033,C0208,R04,1,8550.0,6159.89,0.0
10417,2026-03-29,P037,C0164,R03,9,230850.0,169285.12,0.0
10578,2026-03-29,P006,C0399,R02,3,415530.0,308764.67,0.1
10736,2026-03-29,P011,C0307,R04,4,101080.0,70165.96,0.05
11207,2026-03-29,P047,C0280,R04,1,10378.75,6941.6,0.05
12135,2026-03-29,P022,C0302,R03,8,38000.0,22161.08,0.0
12973,2026-03-29,P031,C0417,R02,3,47381.25,38375.28,0.05
13239,2026-03-29,P015,C0432,R01,5,149625.0,103880.46,0.1
13327,2026-03-29,P048,C0210,R02,6,102600.0,70742.78,0.1
13544,2026-03-29,P034,C0371,R01,2,36100.0,25391.98,0.05
14282,2026-03-29,P006,C0077,R04,1,138510.0,107934.72,0.1
10327,2026-03-30,P021,C0259,R04,5,29331.25,16768.26,0.05
10616,2026-03-30,P001,C0023,R01,2,105165.0,84555.03,0.1
11679,2026-03-30,P039,C0290,R04,1,12825.0,9560.0,0.0
12215,2026-03-30,P008,C0461,R04,2,267900.0,196039.02,0.0
12315,2026-03-30,P001,C0323,R01,4,233700.0,168333.67,0.0
11313,2026-03-31,P049,C0171,R04,1,15200.0,10181.22,0.0
12179,2026-03-31,P020,C0317,R03,2,42750.0,31570.44,0.1
12576,2026-03-31,P044,C0040,R04,2,17147.5,11268.24,0.05
13027,2026-03-31,P020,C0224,R01,2,42750.0,29472.79,0.1
13878,2026-03-31,P036,C0049,R01,3,22800.0,16520.88,0.0
14108,2026-03-31,P001,C0118,R01,2,111007.5,84580.95,0.05
14779,2026-03-31,P018,C0309,R01,4,46170.0,30655.88,0.1
14900,2026-03-31,P049,C0327,R01,5,72200.0,51325.22,0.05
10089,2026-04-01,P041,C0096,R01,1,5244.0,3577.92,0.05
10126,2026-04-01,P020,C0212,R01,2,46000.0,33804.2,0.0
10399,2026-04-01,P002,C0179,R04,3,395922.0,297820.45,0.05
10934,2026-04-01,P043,C0075,R01,3,38709.0,26774.18,0.15
11185,2026-04-01,P002,C0015,R04,3,375084.0,293468.69,0.1
11204,2026-04-01,P041,C0352,R02,1,5520.0,4012.23,0.0
11256,2026-04-01,P044,C0477,R03,2,16606.0,10518.96,0.05
11886,2026-04-01,P046,C0395,R01,4,79120.0,53725.15,0.0
11987,2026-04-01,P015,C0377,R04,3,91770.0,66246.44,0.05
12303,2026-04-01,P049,C0395,R01,2,29440.0,20219.46,0.0
12410,2026-04-01,P043,C0366,R02,2,30360.0,20054.78,0.0
12600,2026-04-01,P026,C0012,R03,2,12512.0,7541.73,0.15
12792,2026-04-01,P041,C0491,R04,3,14904.0,10283.81,0.1
13409,2026-04-01,P003,C0493,R03,4,496800.0,399497.41,0.0
13780,2026-04-01,P049,C0471,R04,6,79488.0,56194.87,0.1
14529,2026-04-01,P011,C0056,R04,3,73416.0,51341.45,0.05
11342,2026-04-02,P011,C0068,R01,2,48944.0,38098.0,0.05
11705,2026-04-02,P018,C0366,R02,2,22356.0,15778.35,0.1
13695,2026-04-02,P025,C0137,R04,4,34960.0,20302.73,0.0
13743,2026-04-02,P002,C0441,R02,3,416760.0,321733.39,0.0
14166,2026-04-02,P004,C0031,R04,1,98440.0,74880.02,0.0
14578,2026-04-02,P017,C0336,R04,1,22770.0,16710.27,0.1
14724,2026-04-02,P050,C0096,R01,2,33120.0,22465.17,0.0
10458,2026-04-03,P026,C0414,R04,5,31280.0,17701.11,0.15
10871,2026-04-03,P019,C0390,R01,1,34523.0,24459.65,0.05
11387,2026-04-03,P049,C0095,R04,3,44160.0,28566.81,0.0
12012,2026-04-03,P001,C0265,R01,2,113160.0,84854.97,0.0
12608,2026-04-03,P034,C0489,R01,2,36800.0,25238.6,0.0
12744,2026-04-03,P033,C0380,R04,4,33120.0,24166.67,0.0
13312,2026-04-03,P008,C0436,R02,1,123234.0,91450.3,0.05
13753,2026-04-03,P006,C0064,R01,3,424764.0,335238.67,0.05
14503,2026-04-03,P030,C0012,R03,2,11040.0,6620.33,0.0
14745,2026-04-03,P045,C0280,R04,1,3680.0,2461.88,0.0
14965,2026-04-03,P026,C0025,R01,10,73600.0,44326.0,0.0
10989,2026-04-04,P014,C0331,R02,4,127604.0,89536.95,0.05
12034,2026-04-04,P049,C0046,R04,1,13984.0,9888.21,0.05
12647,2026-04-04,P029,C0476,R02,3,19320.0,10902.19,0.0
12741,2026-04-04,P022,C0176,R04,3,13110.0,7463.08,0.05
13383,2026-04-04,P044,C0200,R03,4,29716.0,20356.22,0.15
13998,2026-04-04,P023,C0149,R02,2,5244.0,3041.0,0.05
14521,2026-04-04,P010,C0028,R03,3,171120.0,134057.25,0.0
14755,2026-04-04,P047,C0115,R01,3,28566.0,19270.69,0.1
14979,2026-04-04,P022,C0105,R04,2,9200.0,5051.41,0.0
10420,2026-04-05,P037,C0172,R02,2,44712.0,33904.54,0.1
11270,2026-04-05,P027,C0293,R03,6,28842.0,16106.33,0.05
11832,2026-04-05,P014,C0145,R02,2,63802.0,46177.46,0.05
13258,2026-04-05,P033,C0298,R04,1,7866.0,5828.89,0.05
11379,2026-04-06,P022,C0341,R04,1,4370.0,2528.22,0.05
11785,2026-04-06,P037,C0074,R02,2,47196.0,33244.94,0.05
11991,2026-04-06,P008,C0182,R01,5,583740.0,463200.35,0.1
12061,2026-04-06,P049,C0240,R03,2,27968.0,19730.75,0.05
12551,2026-04-06,P041,C0334,R01,1,5520.0,3648.83,0.0
12699,2026-04-06,P041,C0275,R04,1,5520.0,3731.41,0.0
13671,2026-04-06,P033,C0118,R01,4,29808.0,21760.19,0.1
14052,2026-04-06,P042,C0240,R03,2,32200.0,21618.03,0.0
14592,2026-04-06,P014,C0205,R01,6,181332.0,135879.82,0.1
14855,2026-04-06,P027,C0272,R02,8,36432.0,20246.55,0.1
10667,2026-04-07,P004,C0289,R04,2,177192.0,140254.27,0.1
11172,2026-04-07,P036,C0114,R02,1,6992.0,5456.16,0.05
11613,2026-04-07,P017,C0160,R04,6,151800.0,106041.32,0.0
11796,2026-04-07,P002,C0224,R01,2,250056.0,200342.06,0.1
12528,2026-04-07,P045,C0306,R03,1,3128.0,1958.84,0.15
13715,2026-04-07,P014,C0495,R02,2,67160.0,47573.56,0.0
14037,2026-04-07,P035,C0102,R03,3,72105.0,54429.29,0.05
14146,2026-04-07,P048,C0452,R03,6,110400.0,76375.31,0.0
14176,2026-04-07,P009,C0209,R04,3,209760.0,166118.97,0.0
10104,2026-04-08,P028,C0325,R03,1,8740.0,4758.54,0.05
11589,2026-04-08,P007,C0172,R02,4,224480.0,176744.02,0.0
12981,2026-04-08,P032,C0327,R01,4,44160.0,32922.16,0.0
13602,2026-04-08,P028,C0242,R02,2,15640.0,8949.22,0.15
13757,2026-04-08,P047,C0140,R04,4,40204.0,27371.69,0.05
14095,2026-04-08,P016,C0119,R02,2,58650.0,37868.77,0.15
14111,2026-04-08,P018,C0170,R03,4,44712.0,33752.14,0.1
14118,2026-04-08,P011,C0078,R04,1,23184.0,16370.02,0.1
14190,2026-04-08,P002,C0263,R02,3,395922.0,305468.99,0.05
14327,2026-04-08,P010,C0298,R04,1,51336.0,36746.07,0.1
14448,2026-04-08,P019,C0218,R03,2,69046.0,48431.48,0.05
14457,2026-04-08,P047,C0311,R01,1,10580.0,7227.18,0.0
14611,2026-04-08,P012,C0249,R01,4,147384.0,115403.22,0.1
10244,2026-04-09,P022,C0429,R04,2,8280.0,4297.66,0.1
10645,2026-04-09,P016,C0206,R01,5,155250.0,113067.4,0.1
10865,2026-04-09,P040,C0012,R03,2,35604.0,27180.19,0.1
11169,2026-04-09,P018,C0306,R03,5,62100.0,45663.83,0.0
12365,2026-04-09,P016,C0052,R01,6,196650.0,152510.94,0.05
12492,2026-04-09,P032,C0370,R04,4,41952.0,31420.27,0.05
13401,2026-04-09,P009,C0393,R01,1,69920.0,56633.15,0.0
13822,2026-04-09,P024,C0434,R01,4,42320.0,26486.77,0.0
13856,2026-04-09,P023,C0046,R04,1,2346.0,1319.51,0.15
14110,2026-04-09,P032,C0121,R02,2,22080.0,16606.97,0.0
14652,2026-04-09,P037,C0458,R02,2,49680.0,34881.42,0.0
14915,2026-04-09,P009,C0074,R02,3,209760.0,158726.49,0.0
10264,2026-04-10,P044,C0082,R04,1,7866.0,5458.65,0.1
11570,2026-04-10,P014,C0289,R04,1,33580.0,23876.05,0.0
12310,2026-04-10,P023,C0327,R01,1,2484.0,1391.22,0.1
12584,2026-04-10,P032,C0488,R01,4,44160.0,32313.56,0.0
13424,2026-04-10,P049,C0089,R03,3,41952.0,28320.39,0.05
13657,2026-04-10,P045,C0445,R04,2,7360.0,5261.27,0.0
14358,2026-04-10,P016,C0358,R01,6,196650.0,146214.38,0.05
14377,2026-04-10,P012,C0261,R02,2,77786.0,54580.16,0.05
14526,2026-04-10,P004,C0064,R01,3,280554.0,210015.37,0.05
14631,2026-04-10,P026,C0179,R04,2,12512.0,8258.65,0.15
14777,2026-04-10,P036,C0371,R01,4,27968.0,21183.74,0.05
14924,2026-04-10,P016,C0481,R02,1,34500.0,24966.38,0.0
10838,2026-04-11,P046,C0012,R03,5,98900.0,66745.17,0.0
11704,2026-04-11,P040,C0326,R04,1,18791.0,14555.56,0.05
12521,2026-04-11,P034,C0266,R02,3,46920.0,34366.44,0.15
14738,2026-04-11,P030,C0155,R01,2,11040.0,6949.35,0.0
10076,2026-04-12,P024,C0357,R02,6,60306.0,35912.34,0.05
11944,2026-04-12,P019,C0194,R01,1,32706.0,23387.55,0.1
12201,2026-04-12,P027,C0430,R01,3,15180.0,8703.27,0.0
12378,2026-04-12,P049,C0102,R03,2,26496.0,17726.39,0.1
12815,2026-04-12,P004,C0405,R04,5,467590.0,351452.19,0.05
12878,2026-04-12,P011,C0479,R04,1,23184.0,16954.46,0.1
10734,2026-04-13,P023,C0086,R03,4,11040.0,6677.56,0.0
10773,2026-04-13,P031,C0268,R01,5,76475.0,52234.93,0.05
11122,2026-04-13,P009,C0392,R03,11,769120.0,607653.4,0.0
11260,2026-04-13,P025,C0338,R01,1,8303.0,4656.36,0.05
11477,2026-04-13,P012,C0152,R03,6,233358.0,164456.94,0.05
11721,2026-04-13,P036,C0498,R04,1,6992.0,5035.25,0.05
12691,2026-04-13,P047,C0392,R03,6,63480.0,42994.55,0.0
13199,2026-04-13,P037,C0303,R04,3,63342.0,45621.97,0.15
14075,2026-04-13,P040,C0050,R01,3,53406.0,38080.59,0.1
10662,2026-04-14,P049,C0030,R01,4,55936.0,37591.5,0.05
10674,2026-04-14,P030,C0298,R04,2,10488.0,5818.74,0.05
10822,2026-04-14,P027,C0252,R04,3,12903.0,7536.6,0.15
11318,2026-04-14,P026,C0483,R03,1,6992.0,4163.71,0.05
12108,2026-04-14,P030,C0093,R03,2,9384.0,4962.76,0.15
12243,2026-04-14,P038,C0432,R01,2,47840.0,33282.3,0.0
13705,2026-04-14,P031,C0434,R01,2,30590.0,22842.39,0.05
14208,2026-04-14,P041,C0292,R04,1,5520.0,3710.55,0.0
10154,2026-04-15,P004,C0422,R01,6,561108.0,433922.38,0.05
10257,2026-04-15,P019,C0098,R02,2,61778.0,43545.07,0.15
10757,2026-04-15,P037,C0095,R04,1,23598.0,17740.18,0.05
10786,2026-04-15,P031,C0161,R04,5,80500.0,60417.29,0.0
10834,2026-04-15,P042,C0054,R03,6,96600.0,66044.19,0.0
11004,2026-04-15,P028,C0416,R04,3,26220.0,15047.82,0.05
11238,2026-04-15,P005,C0267,R03,1,97980.0,75968.01,0.0
11380,2026-04-15,P042,C0343,R04,2,32200.0,21334.35,0.0
11894,2026-04-15,P029,C0259,R04,1,6440.0,3660.74,0.0
12091,2026-04-15,P004,C0188,R02,2,187036.0,137235.88,0.05
13597,2026-04-15,P009,C0405,R04,6,398544.0,291582.76,0.05
14599,2026-04-15,P002,C0429,R04,3,395922.0,300248.6,0.05
10988,2026-04-16,P044,C0244,R01,6,52440.0,34520.45,0.0
14245,2026-04-16,P002,C0244,R01,2,263948.0,194920.14,0.05
14388,2026-04-16,P023,C0026,R02,3,8280.0,4639.13,0.0
